RUN	PerformanceTest	performancetest	1549556445936	double check	3.0.3
REQUEST	925		Login as a Client	1549556456536	1549556457139	OK	 
REQUEST	864		Login as a Employee	1549556456536	1549556457139	OK	 
REQUEST	925		Add Order	1549556457139	1549556457141	OK	 
REQUEST	925		Client Logout	1549556457141	1549556457142	OK	 
REQUEST	864		Change status of order	1549556457139	1549556457143	OK	 
REQUEST	925		Client Logout Redirect 1	1549556457142	1549556457143	OK	 
REQUEST	864		Employee Logout	1549556457143	1549556457143	OK	 
REQUEST	864		Employee Logout Redirect 1	1549556457144	1549556457144	OK	 
USER	OrderItemsAndAcceptOrder	986	START	1549556457144	1549556457144
REQUEST	925		Client Logout Redirect 2	1549556457144	1549556457145	OK	 
REQUEST	864		Employee Logout Redirect 2	1549556457144	1549556457146	OK	 
USER	OrderItemsAndAcceptOrder	864	END	1549556455926	1549556457146
REQUEST	926		Login as a Client	1549556456545	1549556457149	OK	 
REQUEST	926		Add Order	1549556457150	1549556457152	OK	 
REQUEST	926		Client Logout	1549556457152	1549556457152	OK	 
REQUEST	926		Client Logout Redirect 1	1549556457153	1549556457153	OK	 
REQUEST	865		Login as a Employee	1549556456548	1549556457153	OK	 
REQUEST	926		Client Logout Redirect 2	1549556457153	1549556457155	OK	 
USER	OrderItemsAndAcceptOrder	987	START	1549556457156	1549556457156
REQUEST	865		Change status of order	1549556457154	1549556457157	OK	 
REQUEST	865		Employee Logout	1549556457157	1549556457157	OK	 
REQUEST	866		Login as a Employee	1549556456553	1549556457158	OK	 
REQUEST	865		Employee Logout Redirect 1	1549556457157	1549556457158	OK	 
REQUEST	927		Login as a Client	1549556456556	1549556457158	OK	 
REQUEST	865		Employee Logout Redirect 2	1549556457158	1549556457160	OK	 
USER	OrderItemsAndAcceptOrder	865	END	1549556455936	1549556457160
REQUEST	927		Add Order	1549556457158	1549556457160	OK	 
REQUEST	927		Client Logout	1549556457160	1549556457161	OK	 
REQUEST	866		Change status of order	1549556457158	1549556457161	OK	 
REQUEST	927		Client Logout Redirect 1	1549556457161	1549556457162	OK	 
REQUEST	866		Employee Logout	1549556457161	1549556457162	OK	 
REQUEST	866		Employee Logout Redirect 1	1549556457162	1549556457162	OK	 
REQUEST	927		Client Logout Redirect 2	1549556457162	1549556457163	OK	 
REQUEST	866		Employee Logout Redirect 2	1549556457163	1549556457164	OK	 
USER	OrderItemsAndAcceptOrder	866	END	1549556455946	1549556457164
USER	OrderItemsAndAcceptOrder	988	START	1549556457164	1549556457164
REQUEST	928		Login as a Client	1549556456565	1549556457168	OK	 
REQUEST	867		Login as a Employee	1549556456563	1549556457168	OK	 
REQUEST	928		Add Order	1549556457168	1549556457170	OK	 
REQUEST	928		Client Logout	1549556457171	1549556457171	OK	 
REQUEST	867		Change status of order	1549556457168	1549556457171	OK	 
REQUEST	867		Employee Logout	1549556457171	1549556457172	OK	 
REQUEST	928		Client Logout Redirect 1	1549556457171	1549556457172	OK	 
REQUEST	867		Employee Logout Redirect 1	1549556457172	1549556457172	OK	 
REQUEST	928		Client Logout Redirect 2	1549556457172	1549556457173	OK	 
REQUEST	867		Employee Logout Redirect 2	1549556457173	1549556457174	OK	 
USER	OrderItemsAndAcceptOrder	867	END	1549556455955	1549556457174
USER	OrderItemsAndAcceptOrder	989	START	1549556457174	1549556457174
REQUEST	929		Login as a Client	1549556456575	1549556457182	OK	 
REQUEST	868		Login as a Employee	1549556456578	1549556457182	OK	 
USER	OrderItemsAndAcceptOrder	990	START	1549556457185	1549556457185
REQUEST	929		Add Order	1549556457183	1549556457185	OK	 
REQUEST	929		Client Logout	1549556457185	1549556457186	OK	 
REQUEST	868		Change status of order	1549556457183	1549556457186	OK	 
REQUEST	929		Client Logout Redirect 1	1549556457186	1549556457186	OK	 
REQUEST	868		Employee Logout	1549556457186	1549556457187	OK	 
REQUEST	868		Employee Logout Redirect 1	1549556457187	1549556457187	OK	 
REQUEST	929		Client Logout Redirect 2	1549556457187	1549556457188	OK	 
REQUEST	868		Employee Logout Redirect 2	1549556457187	1549556457189	OK	 
USER	OrderItemsAndAcceptOrder	868	END	1549556455967	1549556457189
REQUEST	930		Login as a Client	1549556456585	1549556457190	OK	 
REQUEST	869		Login as a Employee	1549556456587	1549556457190	OK	 
REQUEST	930		Add Order	1549556457190	1549556457192	OK	 
REQUEST	930		Client Logout	1549556457192	1549556457193	OK	 
REQUEST	869		Change status of order	1549556457190	1549556457193	OK	 
REQUEST	930		Client Logout Redirect 1	1549556457193	1549556457193	OK	 
REQUEST	869		Employee Logout	1549556457194	1549556457194	OK	 
REQUEST	869		Employee Logout Redirect 1	1549556457194	1549556457195	OK	 
USER	OrderItemsAndAcceptOrder	991	START	1549556457195	1549556457195
REQUEST	930		Client Logout Redirect 2	1549556457194	1549556457195	OK	 
REQUEST	869		Employee Logout Redirect 2	1549556457195	1549556457196	OK	 
USER	OrderItemsAndAcceptOrder	869	END	1549556455976	1549556457196
REQUEST	870		Login as a Employee	1549556456595	1549556457197	OK	 
REQUEST	931		Login as a Client	1549556456595	1549556457198	OK	 
REQUEST	931		Add Order	1549556457198	1549556457200	OK	 
REQUEST	870		Change status of order	1549556457197	1549556457201	OK	 
REQUEST	931		Client Logout	1549556457200	1549556457201	OK	 
REQUEST	870		Employee Logout	1549556457201	1549556457201	OK	 
REQUEST	931		Client Logout Redirect 1	1549556457201	1549556457202	OK	 
REQUEST	870		Employee Logout Redirect 1	1549556457201	1549556457202	OK	 
REQUEST	931		Client Logout Redirect 2	1549556457202	1549556457203	OK	 
REQUEST	870		Employee Logout Redirect 2	1549556457202	1549556457204	OK	 
USER	OrderItemsAndAcceptOrder	870	END	1549556455987	1549556457204
USER	OrderItemsAndAcceptOrder	992	START	1549556457206	1549556457206
REQUEST	932		Login as a Client	1549556456606	1549556457210	OK	 
REQUEST	871		Login as a Employee	1549556456606	1549556457210	OK	 
USER	OrderItemsAndAcceptOrder	993	START	1549556457214	1549556457214
REQUEST	932		Add Order	1549556457211	1549556457217	OK	 
REQUEST	932		Client Logout	1549556457217	1549556457218	OK	 
REQUEST	871		Change status of order	1549556457211	1549556457218	OK	 
REQUEST	933		Login as a Client	1549556456614	1549556457218	OK	 
REQUEST	872		Login as a Employee	1549556456616	1549556457218	OK	 
REQUEST	932		Client Logout Redirect 1	1549556457218	1549556457218	OK	 
REQUEST	871		Employee Logout	1549556457218	1549556457218	OK	 
REQUEST	871		Employee Logout Redirect 1	1549556457219	1549556457219	OK	 
REQUEST	932		Client Logout Redirect 2	1549556457219	1549556457220	OK	 
REQUEST	933		Add Order	1549556457218	1549556457220	OK	 
REQUEST	871		Employee Logout Redirect 2	1549556457219	1549556457221	OK	 
USER	OrderItemsAndAcceptOrder	871	END	1549556455995	1549556457221
REQUEST	933		Client Logout	1549556457220	1549556457221	OK	 
REQUEST	872		Change status of order	1549556457218	1549556457221	OK	 
REQUEST	933		Client Logout Redirect 1	1549556457221	1549556457222	OK	 
REQUEST	872		Employee Logout	1549556457222	1549556457222	OK	 
REQUEST	872		Employee Logout Redirect 1	1549556457222	1549556457223	OK	 
REQUEST	933		Client Logout Redirect 2	1549556457222	1549556457223	OK	 
REQUEST	872		Employee Logout Redirect 2	1549556457223	1549556457224	OK	 
USER	OrderItemsAndAcceptOrder	872	END	1549556456004	1549556457224
USER	OrderItemsAndAcceptOrder	994	START	1549556457225	1549556457225
REQUEST	873		Login as a Employee	1549556456623	1549556457226	OK	 
REQUEST	934		Login as a Client	1549556456625	1549556457228	OK	 
REQUEST	873		Change status of order	1549556457226	1549556457229	OK	 
REQUEST	873		Employee Logout	1549556457229	1549556457230	OK	 
REQUEST	873		Employee Logout Redirect 1	1549556457230	1549556457230	OK	 
REQUEST	934		Add Order	1549556457228	1549556457230	OK	 
REQUEST	934		Client Logout	1549556457231	1549556457231	OK	 
REQUEST	934		Client Logout Redirect 1	1549556457231	1549556457232	OK	 
REQUEST	873		Employee Logout Redirect 2	1549556457231	1549556457232	OK	 
USER	OrderItemsAndAcceptOrder	873	END	1549556456014	1549556457233
REQUEST	934		Client Logout Redirect 2	1549556457233	1549556457235	OK	 
USER	OrderItemsAndAcceptOrder	995	START	1549556457236	1549556457236
REQUEST	935		Login as a Client	1549556456636	1549556457239	OK	 
REQUEST	874		Login as a Employee	1549556456635	1549556457239	OK	 
REQUEST	935		Add Order	1549556457239	1549556457241	OK	 
REQUEST	935		Client Logout	1549556457241	1549556457242	OK	 
REQUEST	874		Change status of order	1549556457239	1549556457243	OK	 
REQUEST	935		Client Logout Redirect 1	1549556457242	1549556457243	OK	 
REQUEST	874		Employee Logout	1549556457243	1549556457243	OK	 
REQUEST	874		Employee Logout Redirect 1	1549556457244	1549556457244	OK	 
REQUEST	935		Client Logout Redirect 2	1549556457243	1549556457245	OK	 
USER	OrderItemsAndAcceptOrder	996	START	1549556457245	1549556457245
REQUEST	874		Employee Logout Redirect 2	1549556457245	1549556457246	OK	 
USER	OrderItemsAndAcceptOrder	874	END	1549556456024	1549556457246
REQUEST	936		Login as a Client	1549556456645	1549556457249	OK	 
REQUEST	936		Add Order	1549556457249	1549556457251	OK	 
REQUEST	936		Client Logout	1549556457252	1549556457252	OK	 
REQUEST	936		Client Logout Redirect 1	1549556457252	1549556457253	OK	 
REQUEST	936		Client Logout Redirect 2	1549556457253	1549556457254	OK	 
USER	OrderItemsAndAcceptOrder	997	START	1549556457256	1549556457256
REQUEST	937		Login as a Client	1549556456656	1549556457262	OK	 
REQUEST	937		Add Order	1549556457262	1549556457264	OK	 
USER	OrderItemsAndAcceptOrder	998	START	1549556457264	1549556457264
REQUEST	937		Client Logout	1549556457264	1549556457265	OK	 
REQUEST	937		Client Logout Redirect 1	1549556457265	1549556457265	OK	 
REQUEST	938		Login as a Client	1549556456664	1549556457268	OK	 
REQUEST	937		Client Logout Redirect 2	1549556457266	1549556457268	OK	 
REQUEST	938		Add Order	1549556457268	1549556457270	OK	 
REQUEST	938		Client Logout	1549556457271	1549556457271	OK	 
REQUEST	938		Client Logout Redirect 1	1549556457271	1549556457272	OK	 
REQUEST	938		Client Logout Redirect 2	1549556457272	1549556457274	OK	 
USER	OrderItemsAndAcceptOrder	999	START	1549556457275	1549556457275
USER	OrderItemsAndAcceptOrder	1000	START	1549556457285	1549556457285
REQUEST	939		Login as a Client	1549556456676	1549556457290	OK	 
REQUEST	940		Login as a Client	1549556456687	1549556457293	OK	 
REQUEST	939		Add Order	1549556457291	1549556457293	OK	 
REQUEST	939		Client Logout	1549556457293	1549556457293	OK	 
REQUEST	939		Client Logout Redirect 1	1549556457294	1549556457294	OK	 
REQUEST	940		Add Order	1549556457293	1549556457295	OK	 
REQUEST	940		Client Logout	1549556457295	1549556457296	OK	 
REQUEST	939		Client Logout Redirect 2	1549556457294	1549556457296	OK	 
REQUEST	940		Client Logout Redirect 1	1549556457296	1549556457296	OK	 
REQUEST	875		Login as a Employee	1549556456692	1549556457298	OK	 
REQUEST	876		Login as a Employee	1549556456696	1549556457298	OK	 
REQUEST	877		Login as a Employee	1549556456696	1549556457298	OK	 
REQUEST	940		Client Logout Redirect 2	1549556457296	1549556457299	OK	 
REQUEST	941		Login as a Client	1549556456695	1549556457299	OK	 
REQUEST	875		Change status of order	1549556457298	1549556457302	OK	 
REQUEST	876		Change status of order	1549556457298	1549556457302	OK	 
REQUEST	877		Change status of order	1549556457299	1549556457302	OK	 
REQUEST	875		Employee Logout	1549556457302	1549556457302	OK	 
REQUEST	876		Employee Logout	1549556457302	1549556457302	OK	 
REQUEST	941		Add Order	1549556457300	1549556457302	OK	 
REQUEST	877		Employee Logout	1549556457302	1549556457303	OK	 
REQUEST	875		Employee Logout Redirect 1	1549556457302	1549556457303	OK	 
REQUEST	876		Employee Logout Redirect 1	1549556457303	1549556457303	OK	 
REQUEST	941		Client Logout	1549556457303	1549556457303	OK	 
REQUEST	877		Employee Logout Redirect 1	1549556457303	1549556457304	OK	 
REQUEST	941		Client Logout Redirect 1	1549556457303	1549556457304	OK	 
REQUEST	875		Employee Logout Redirect 2	1549556457303	1549556457305	OK	 
REQUEST	876		Employee Logout Redirect 2	1549556457303	1549556457305	OK	 
USER	OrderItemsAndAcceptOrder	875	END	1549556456037	1549556457305
USER	OrderItemsAndAcceptOrder	876	END	1549556456045	1549556457305
REQUEST	877		Employee Logout Redirect 2	1549556457304	1549556457305	OK	 
USER	OrderItemsAndAcceptOrder	877	END	1549556456054	1549556457306
REQUEST	941		Client Logout Redirect 2	1549556457304	1549556457306	OK	 
REQUEST	878		Login as a Employee	1549556456700	1549556457307	OK	 
REQUEST	879		Login as a Employee	1549556456702	1549556457307	OK	 
REQUEST	880		Login as a Employee	1549556456703	1549556457308	OK	 
REQUEST	942		Login as a Client	1549556456705	1549556457310	OK	 
REQUEST	881		Login as a Employee	1549556456707	1549556457310	OK	 
REQUEST	879		Change status of order	1549556457307	1549556457311	OK	 
REQUEST	878		Change status of order	1549556457307	1549556457311	OK	 
REQUEST	879		Employee Logout	1549556457311	1549556457312	OK	 
REQUEST	878		Employee Logout	1549556457311	1549556457312	OK	 
REQUEST	879		Employee Logout Redirect 1	1549556457312	1549556457312	OK	 
REQUEST	878		Employee Logout Redirect 1	1549556457312	1549556457313	OK	 
REQUEST	880		Change status of order	1549556457308	1549556457313	OK	 
REQUEST	942		Add Order	1549556457311	1549556457313	OK	 
REQUEST	880		Employee Logout	1549556457313	1549556457313	OK	 
REQUEST	942		Client Logout	1549556457313	1549556457314	OK	 
REQUEST	880		Employee Logout Redirect 1	1549556457314	1549556457314	OK	 
REQUEST	879		Employee Logout Redirect 2	1549556457313	1549556457314	OK	 
REQUEST	942		Client Logout Redirect 1	1549556457314	1549556457314	OK	 
USER	OrderItemsAndAcceptOrder	879	END	1549556456075	1549556457314
REQUEST	881		Change status of order	1549556457311	1549556457314	OK	 
REQUEST	878		Employee Logout Redirect 2	1549556457313	1549556457315	OK	 
USER	OrderItemsAndAcceptOrder	878	END	1549556456065	1549556457315
REQUEST	881		Employee Logout	1549556457315	1549556457315	OK	 
REQUEST	880		Employee Logout Redirect 2	1549556457314	1549556457316	OK	 
USER	OrderItemsAndAcceptOrder	880	END	1549556456085	1549556457316
REQUEST	881		Employee Logout Redirect 1	1549556457315	1549556457316	OK	 
REQUEST	942		Client Logout Redirect 2	1549556457315	1549556457316	OK	 
REQUEST	881		Employee Logout Redirect 2	1549556457316	1549556457318	OK	 
USER	OrderItemsAndAcceptOrder	881	END	1549556456095	1549556457318
REQUEST	882		Login as a Employee	1549556456714	1549556457318	OK	 
REQUEST	943		Login as a Client	1549556456715	1549556457321	OK	 
REQUEST	882		Change status of order	1549556457318	1549556457321	OK	 
REQUEST	882		Employee Logout	1549556457322	1549556457322	OK	 
REQUEST	882		Employee Logout Redirect 1	1549556457322	1549556457323	OK	 
REQUEST	943		Add Order	1549556457321	1549556457323	OK	 
REQUEST	943		Client Logout	1549556457324	1549556457324	OK	 
REQUEST	882		Employee Logout Redirect 2	1549556457323	1549556457324	OK	 
USER	OrderItemsAndAcceptOrder	882	END	1549556456106	1549556457325
REQUEST	943		Client Logout Redirect 1	1549556457324	1549556457325	OK	 
REQUEST	883		Login as a Employee	1549556456723	1549556457326	OK	 
REQUEST	943		Client Logout Redirect 2	1549556457325	1549556457326	OK	 
REQUEST	883		Change status of order	1549556457326	1549556457329	OK	 
REQUEST	883		Employee Logout	1549556457330	1549556457330	OK	 
REQUEST	944		Login as a Client	1549556456726	1549556457330	OK	 
REQUEST	883		Employee Logout Redirect 1	1549556457330	1549556457331	OK	 
REQUEST	883		Employee Logout Redirect 2	1549556457331	1549556457333	OK	 
USER	OrderItemsAndAcceptOrder	883	END	1549556456115	1549556457333
REQUEST	944		Add Order	1549556457331	1549556457333	OK	 
REQUEST	944		Client Logout	1549556457333	1549556457334	OK	 
REQUEST	944		Client Logout Redirect 1	1549556457334	1549556457335	OK	 
REQUEST	944		Client Logout Redirect 2	1549556457335	1549556457336	OK	 
REQUEST	945		Login as a Client	1549556456735	1549556457343	OK	 
REQUEST	884		Login as a Employee	1549556456737	1549556457343	OK	 
REQUEST	945		Add Order	1549556457343	1549556457345	OK	 
REQUEST	945		Client Logout	1549556457346	1549556457346	OK	 
REQUEST	884		Change status of order	1549556457343	1549556457346	OK	 
REQUEST	945		Client Logout Redirect 1	1549556457346	1549556457347	OK	 
REQUEST	884		Employee Logout	1549556457347	1549556457347	OK	 
REQUEST	884		Employee Logout Redirect 1	1549556457347	1549556457348	OK	 
REQUEST	945		Client Logout Redirect 2	1549556457347	1549556457348	OK	 
REQUEST	946		Login as a Client	1549556456745	1549556457349	OK	 
REQUEST	884		Employee Logout Redirect 2	1549556457348	1549556457349	OK	 
USER	OrderItemsAndAcceptOrder	884	END	1549556456125	1549556457349
REQUEST	946		Add Order	1549556457349	1549556457351	OK	 
REQUEST	946		Client Logout	1549556457351	1549556457352	OK	 
REQUEST	946		Client Logout Redirect 1	1549556457352	1549556457352	OK	 
REQUEST	885		Login as a Employee	1549556456749	1549556457353	OK	 
REQUEST	946		Client Logout Redirect 2	1549556457353	1549556457354	OK	 
REQUEST	885		Change status of order	1549556457354	1549556457357	OK	 
REQUEST	886		Login as a Employee	1549556456753	1549556457357	OK	 
REQUEST	885		Employee Logout	1549556457357	1549556457357	OK	 
REQUEST	885		Employee Logout Redirect 1	1549556457357	1549556457358	OK	 
REQUEST	885		Employee Logout Redirect 2	1549556457358	1549556457359	OK	 
USER	OrderItemsAndAcceptOrder	885	END	1549556456135	1549556457360
REQUEST	886		Change status of order	1549556457357	1549556457360	OK	 
REQUEST	886		Employee Logout	1549556457360	1549556457361	OK	 
REQUEST	947		Login as a Client	1549556456757	1549556457361	OK	 
REQUEST	886		Employee Logout Redirect 1	1549556457361	1549556457362	OK	 
REQUEST	886		Employee Logout Redirect 2	1549556457362	1549556457363	OK	 
USER	OrderItemsAndAcceptOrder	886	END	1549556456144	1549556457363
REQUEST	947		Add Order	1549556457361	1549556457363	OK	 
REQUEST	947		Client Logout	1549556457364	1549556457364	OK	 
REQUEST	947		Client Logout Redirect 1	1549556457364	1549556457365	OK	 
REQUEST	947		Client Logout Redirect 2	1549556457365	1549556457366	OK	 
REQUEST	887		Login as a Employee	1549556456763	1549556457368	OK	 
REQUEST	948		Login as a Client	1549556456767	1549556457370	OK	 
REQUEST	887		Change status of order	1549556457368	1549556457371	OK	 
REQUEST	887		Employee Logout	1549556457372	1549556457372	OK	 
REQUEST	948		Add Order	1549556457370	1549556457372	OK	 
REQUEST	948		Client Logout	1549556457372	1549556457373	OK	 
REQUEST	887		Employee Logout Redirect 1	1549556457372	1549556457373	OK	 
REQUEST	948		Client Logout Redirect 1	1549556457373	1549556457373	OK	 
REQUEST	887		Employee Logout Redirect 2	1549556457373	1549556457374	OK	 
USER	OrderItemsAndAcceptOrder	887	END	1549556456155	1549556457375
REQUEST	948		Client Logout Redirect 2	1549556457374	1549556457375	OK	 
REQUEST	888		Login as a Employee	1549556456773	1549556457378	OK	 
REQUEST	949		Login as a Client	1549556456777	1549556457379	OK	 
REQUEST	949		Add Order	1549556457379	1549556457381	OK	 
REQUEST	949		Client Logout	1549556457381	1549556457381	OK	 
REQUEST	888		Change status of order	1549556457379	1549556457381	OK	 
REQUEST	949		Client Logout Redirect 1	1549556457382	1549556457382	OK	 
REQUEST	888		Employee Logout	1549556457382	1549556457382	OK	 
REQUEST	888		Employee Logout Redirect 1	1549556457382	1549556457383	OK	 
REQUEST	949		Client Logout Redirect 2	1549556457382	1549556457384	OK	 
REQUEST	888		Employee Logout Redirect 2	1549556457383	1549556457384	OK	 
USER	OrderItemsAndAcceptOrder	888	END	1549556456165	1549556457385
REQUEST	950		Login as a Client	1549556456786	1549556457391	OK	 
REQUEST	889		Login as a Employee	1549556456785	1549556457391	OK	 
REQUEST	950		Add Order	1549556457392	1549556457394	OK	 
REQUEST	950		Client Logout	1549556457394	1549556457394	OK	 
REQUEST	889		Change status of order	1549556457392	1549556457395	OK	 
REQUEST	950		Client Logout Redirect 1	1549556457395	1549556457395	OK	 
REQUEST	889		Employee Logout	1549556457395	1549556457395	OK	 
REQUEST	889		Employee Logout Redirect 1	1549556457395	1549556457396	OK	 
REQUEST	950		Client Logout Redirect 2	1549556457395	1549556457397	OK	 
REQUEST	889		Employee Logout Redirect 2	1549556457396	1549556457397	OK	 
USER	OrderItemsAndAcceptOrder	889	END	1549556456174	1549556457398
REQUEST	890		Login as a Employee	1549556456793	1549556457398	OK	 
REQUEST	890		Change status of order	1549556457398	1549556457402	OK	 
REQUEST	890		Employee Logout	1549556457402	1549556457402	OK	 
REQUEST	890		Employee Logout Redirect 1	1549556457402	1549556457403	OK	 
REQUEST	951		Login as a Client	1549556456797	1549556457403	OK	 
REQUEST	890		Employee Logout Redirect 2	1549556457403	1549556457405	OK	 
USER	OrderItemsAndAcceptOrder	890	END	1549556456185	1549556457405
REQUEST	951		Add Order	1549556457404	1549556457406	OK	 
REQUEST	951		Client Logout	1549556457406	1549556457406	OK	 
REQUEST	891		Login as a Employee	1549556456803	1549556457407	OK	 
REQUEST	951		Client Logout Redirect 1	1549556457407	1549556457407	OK	 
REQUEST	951		Client Logout Redirect 2	1549556457407	1549556457409	OK	 
REQUEST	891		Change status of order	1549556457407	1549556457411	OK	 
REQUEST	891		Employee Logout	1549556457411	1549556457411	OK	 
REQUEST	952		Login as a Client	1549556456806	1549556457412	OK	 
REQUEST	891		Employee Logout Redirect 1	1549556457411	1549556457412	OK	 
REQUEST	891		Employee Logout Redirect 2	1549556457412	1549556457413	OK	 
USER	OrderItemsAndAcceptOrder	891	END	1549556456195	1549556457414
REQUEST	952		Add Order	1549556457412	1549556457414	OK	 
REQUEST	952		Client Logout	1549556457414	1549556457414	OK	 
REQUEST	952		Client Logout Redirect 1	1549556457415	1549556457415	OK	 
REQUEST	952		Client Logout Redirect 2	1549556457415	1549556457417	OK	 
REQUEST	892		Login as a Employee	1549556456814	1549556457418	OK	 
REQUEST	953		Login as a Client	1549556456814	1549556457418	OK	 
REQUEST	953		Add Order	1549556457418	1549556457420	OK	 
REQUEST	953		Client Logout	1549556457420	1549556457421	OK	 
REQUEST	892		Change status of order	1549556457418	1549556457421	OK	 
REQUEST	892		Employee Logout	1549556457421	1549556457422	OK	 
REQUEST	953		Client Logout Redirect 1	1549556457421	1549556457422	OK	 
REQUEST	892		Employee Logout Redirect 1	1549556457422	1549556457422	OK	 
REQUEST	953		Client Logout Redirect 2	1549556457422	1549556457423	OK	 
REQUEST	892		Employee Logout Redirect 2	1549556457423	1549556457424	OK	 
USER	OrderItemsAndAcceptOrder	892	END	1549556456205	1549556457424
REQUEST	893		Login as a Employee	1549556456825	1549556457429	OK	 
REQUEST	954		Login as a Client	1549556456825	1549556457431	OK	 
REQUEST	893		Change status of order	1549556457429	1549556457433	OK	 
REQUEST	893		Employee Logout	1549556457433	1549556457433	OK	 
REQUEST	954		Add Order	1549556457431	1549556457434	OK	 
REQUEST	893		Employee Logout Redirect 1	1549556457434	1549556457434	OK	 
REQUEST	954		Client Logout	1549556457434	1549556457434	OK	 
REQUEST	954		Client Logout Redirect 1	1549556457435	1549556457435	OK	 
REQUEST	893		Employee Logout Redirect 2	1549556457434	1549556457437	OK	 
REQUEST	955		Login as a Client	1549556456835	1549556457437	OK	 
USER	OrderItemsAndAcceptOrder	893	END	1549556456216	1549556457437
REQUEST	954		Client Logout Redirect 2	1549556457437	1549556457439	OK	 
REQUEST	955		Add Order	1549556457437	1549556457440	OK	 
REQUEST	955		Client Logout	1549556457440	1549556457440	OK	 
REQUEST	955		Client Logout Redirect 1	1549556457440	1549556457441	OK	 
REQUEST	894		Login as a Employee	1549556456837	1549556457442	OK	 
REQUEST	955		Client Logout Redirect 2	1549556457441	1549556457443	OK	 
REQUEST	894		Change status of order	1549556457442	1549556457446	OK	 
REQUEST	894		Employee Logout	1549556457446	1549556457446	OK	 
REQUEST	894		Employee Logout Redirect 1	1549556457447	1549556457447	OK	 
REQUEST	895		Login as a Employee	1549556456844	1549556457448	OK	 
REQUEST	894		Employee Logout Redirect 2	1549556457447	1549556457449	OK	 
USER	OrderItemsAndAcceptOrder	894	END	1549556456225	1549556457449
REQUEST	895		Change status of order	1549556457448	1549556457451	OK	 
REQUEST	895		Employee Logout	1549556457452	1549556457452	OK	 
REQUEST	895		Employee Logout Redirect 1	1549556457452	1549556457453	OK	 
REQUEST	956		Login as a Client	1549556456847	1549556457454	OK	 
REQUEST	895		Employee Logout Redirect 2	1549556457453	1549556457454	OK	 
USER	OrderItemsAndAcceptOrder	895	END	1549556456235	1549556457455
REQUEST	956		Add Order	1549556457454	1549556457456	OK	 
REQUEST	956		Client Logout	1549556457456	1549556457457	OK	 
REQUEST	896		Login as a Employee	1549556456853	1549556457457	OK	 
REQUEST	956		Client Logout Redirect 1	1549556457457	1549556457457	OK	 
REQUEST	956		Client Logout Redirect 2	1549556457458	1549556457459	OK	 
REQUEST	957		Login as a Client	1549556456856	1549556457460	OK	 
REQUEST	896		Change status of order	1549556457457	1549556457460	OK	 
REQUEST	896		Employee Logout	1549556457461	1549556457461	OK	 
REQUEST	896		Employee Logout Redirect 1	1549556457461	1549556457462	OK	 
REQUEST	957		Add Order	1549556457460	1549556457462	OK	 
REQUEST	957		Client Logout	1549556457462	1549556457463	OK	 
REQUEST	896		Employee Logout Redirect 2	1549556457462	1549556457463	OK	 
USER	OrderItemsAndAcceptOrder	896	END	1549556456245	1549556457464
REQUEST	957		Client Logout Redirect 1	1549556457463	1549556457463	OK	 
REQUEST	957		Client Logout Redirect 2	1549556457464	1549556457465	OK	 
REQUEST	897		Login as a Employee	1549556456865	1549556457468	OK	 
REQUEST	958		Login as a Client	1549556456866	1549556457470	OK	 
REQUEST	897		Change status of order	1549556457468	1549556457472	OK	 
REQUEST	958		Add Order	1549556457470	1549556457472	OK	 
REQUEST	897		Employee Logout	1549556457472	1549556457472	OK	 
REQUEST	958		Client Logout	1549556457472	1549556457473	OK	 
REQUEST	897		Employee Logout Redirect 1	1549556457473	1549556457473	OK	 
REQUEST	958		Client Logout Redirect 1	1549556457473	1549556457473	OK	 
REQUEST	897		Employee Logout Redirect 2	1549556457473	1549556457475	OK	 
USER	OrderItemsAndAcceptOrder	897	END	1549556456255	1549556457475
REQUEST	958		Client Logout Redirect 2	1549556457474	1549556457475	OK	 
REQUEST	898		Login as a Employee	1549556456875	1549556457482	OK	 
REQUEST	959		Login as a Client	1549556456875	1549556457482	OK	 
REQUEST	959		Add Order	1549556457482	1549556457484	OK	 
REQUEST	959		Client Logout	1549556457484	1549556457485	OK	 
REQUEST	898		Change status of order	1549556457482	1549556457485	OK	 
REQUEST	959		Client Logout Redirect 1	1549556457485	1549556457485	OK	 
REQUEST	898		Employee Logout	1549556457485	1549556457485	OK	 
REQUEST	898		Employee Logout Redirect 1	1549556457486	1549556457486	OK	 
REQUEST	959		Client Logout Redirect 2	1549556457486	1549556457487	OK	 
REQUEST	898		Employee Logout Redirect 2	1549556457486	1549556457488	OK	 
USER	OrderItemsAndAcceptOrder	898	END	1549556456265	1549556457488
REQUEST	960		Login as a Client	1549556456885	1549556457488	OK	 
REQUEST	960		Add Order	1549556457488	1549556457490	OK	 
REQUEST	960		Client Logout	1549556457490	1549556457491	OK	 
REQUEST	899		Login as a Employee	1549556456887	1549556457491	OK	 
REQUEST	960		Client Logout Redirect 1	1549556457491	1549556457491	OK	 
REQUEST	960		Client Logout Redirect 2	1549556457492	1549556457493	OK	 
REQUEST	899		Change status of order	1549556457492	1549556457495	OK	 
REQUEST	899		Employee Logout	1549556457495	1549556457495	OK	 
REQUEST	899		Employee Logout Redirect 1	1549556457495	1549556457496	OK	 
REQUEST	899		Employee Logout Redirect 2	1549556457496	1549556457497	OK	 
